Somebody Stole My Gal,the Creole Jazz Band Fakebook,202
Someday Sweetheart,the Creole Jazz Band Fakebook,200
St. James Infirmary,the Creole Jazz Band Fakebook,203
St. Louis Blues,the Creole Jazz Band Fakebook,207
Stockyard Strut,the Creole Jazz Band Fakebook,204
Storyville Blues,the Creole Jazz Band Fakebook,212
Strut Miss Lizzie,the Creole Jazz Band Fakebook,208
Stumbling,the Creole Jazz Band Fakebook,211
Suez,the Creole Jazz Band Fakebook,212
Swanee,the Creole Jazz Band Fakebook,214
T'aint Nobody's Business If I Do,the Creole Jazz Band Fakebook,216
Tain’t Nothin Else But Jazz,the Creole Jazz Band Fakebook,215
Take Me TO The Land Of Jazz,the Creole Jazz Band Fakebook,218
That Da Da Strain,the Creole Jazz Band Fakebook,225
That Dixie Jazz,the Creole Jazz Band Fakebook,220
That’s A Plenty,the Creole Jazz Band Fakebook,222
There'll Be Some Changes Made,the Creole Jazz Band Fakebook,228
Tiger Rag,the Creole Jazz Band Fakebook,226
Til we Meet Again,the Creole Jazz Band Fakebook,229
Tishomingo Blues,the Creole Jazz Band Fakebook,230
"Toot, Toot, Tootsie",the Creole Jazz Band Fakebook,232
Tuck me to Sleep,the Creole Jazz Band Fakebook,233
Under The Bamboo Tree,the Creole Jazz Band Fakebook,234
Wabash Blues,the Creole Jazz Band Fakebook,236
Waitin’ For The Robert E Lee,the Creole Jazz Band Fakebook,238
Walkin' the Dog,the Creole Jazz Band Fakebook,235
Washington and Lee Swing,the Creole Jazz Band Fakebook,242
Way Down Yonder in New Orleans,the Creole Jazz Band Fakebook,240
When The Midnight Choo Choo Leaves,the Creole Jazz Band Fakebook,246
When The Saints,the Creole Jazz Band Fakebook,243
When You Wore A Tulip,the Creole Jazz Band Fakebook,248
Where Did Robinson Crusoe Go,the Creole Jazz Band Fakebook,250
WhiffenPoof Song,the Creole Jazz Band Fakebook,252
Whispering,the Creole Jazz Band Fakebook,253
Wild Cherries Rag,the Creole Jazz Band Fakebook,254
World IS Waiting For The Sunrise,the Creole Jazz Band Fakebook,256
Yama Yama Man,the Creole Jazz Band Fakebook,257
Yellow Dog Blues,the Creole Jazz Band Fakebook,258
You‘ve Got TO See Your Mama Ev’ry Night,the Creole Jazz Band Fakebook,260
